temperature,humidity,noise_level,timestamp
21.52692401517721,48.034713465874155,67.56357179657434,2025-01-03 18:13:02.642210
23.02409703429788,50.789211127495975,77.66619494967028,2025-01-03 18:13:07.642210
23.267310710108646,44.00687994590404,74.9427522153918,2025-01-03 18:13:12.642210
19.04817476577759,54.793505898799,78.0601461965651,2025-01-03 18:13:17.642210
19.695587114378007,52.936206211353195,79.9640821360697,2025-01-03 18:13:22.642210
22.981910288235664,63.75807914060729,68.7979611806834,2025-01-03 18:13:27.642210
24.39937828367635,47.94389997613149,83.30062457382772,2025-01-03 18:13:32.642210
20.715169083606757,53.10069117892033,82.31086793998264,2025-01-03 18:13:37.642210
22.97262967642237,49.38869752566841,73.22895732926852,2025-01-03 18:13:42.642210
22.139893461561048,43.306436088853204,88.01996892914607,2025-01-03 18:13:47.642210
24.6511709668739,59.00186262237115,79.75309285642986,2025-01-03 18:13:52.642210
23.642603280144257,49.31132624284652,73.93373874635148,2025-01-03 18:13:57.642210
22.646292216348826,52.82242077756373,75.04294712994721,2025-01-03 18:14:02.642210
24.161180288953208,47.50666987459817,74.62142731651741,2025-01-03 18:14:07.642210
22.525376969078593,47.300863618561536,73.59223908342685,2025-01-03 18:14:12.642210
23.905859278829755,52.07947053125229,86.63300296920323,2025-01-03 18:14:17.642210
23.72076051115151,45.02866943205509,78.84688985435486,2025-01-03 18:14:22.642210
20.356546591697303,53.94166837285642,76.52096453368584,2025-01-03 18:14:27.642210
19.541533973415017,49.61863822793864,76.90385409092194,2025-01-03 18:14:32.642210
23.703618339332404,52.438995154324445,77.76746586543746,2025-01-03 18:14:37.642210
22.610821629996657,45.32603183817645,83.71127284033182,2025-01-03 18:14:42.642210
19.047010570346497,43.500834053392836,73.8158333193524,2025-01-03 18:14:47.642210
22.40678296494425,49.308723460898456,79.06555851088987,2025-01-03 18:14:52.642210
22.095390145097262,42.75625159068259,84.59537466121874,2025-01-03 18:14:57.642210
20.427309678032646,40.27240951174082,81.90569242973822,2025-01-03 18:15:02.642210
22.92419609699907,52.14240636750247,75.56836766002816,2025-01-03 18:15:07.642210
19.25322914490458,49.5474657001649,78.57110586678743,2025-01-03 18:15:12.642210
23.222471473320073,46.458922140132415,74.82375549301916,2025-01-03 18:15:17.642210
22.208683765789,43.723571279818955,84.6291969686645,2025-01-03 18:15:22.642210
23.312436379514025,46.43044376758339,73.39259880256195,2025-01-03 18:15:27.642210
21.79992959906407,54.451343579681335,84.04798235464999,2025-01-03 18:15:32.642210
20.84542444560106,49.892266659906014,79.5506656114438,2025-01-03 18:15:37.642210
26.342519210801047,38.77890994923264,87.83444862411933,2025-01-03 18:15:42.642210
21.77491286157872,51.78969185390828,80.21183500205404,2025-01-03 18:15:47.642210
22.152710586816063,52.034778528306596,77.41051924656045,2025-01-03 18:15:52.642210
23.42885623841594,51.80754605412242,82.36121824348112,2025-01-03 18:15:57.642210
22.095731471401344,48.69598749303514,77.63241019822014,2025-01-03 18:16:02.642210
22.39584878665467,55.00795545276593,85.88737761628161,2025-01-03 18:16:07.642210
22.51100807650307,55.718542630722716,83.8031535095378,2025-01-03 18:16:12.642210
23.843788259936826,52.336282846229395,79.87328075370019,2025-01-03 18:16:17.642210
23.745385323008925,46.142640167013944,82.90211564239839,2025-01-03 18:16:22.642210
24.514330879314084,51.85037035723714,87.46281994552703,2025-01-03 18:16:27.642210
19.33898903381932,52.878077082599695,82.03111140527862,2025-01-03 18:16:32.642210
22.662121379818487,56.341642534735044,81.05599177723337,2025-01-03 18:16:37.642210
21.55596941219482,54.77392700968368,81.33307597342518,2025-01-03 18:16:42.642210
21.32427178844423,51.79443967088348,81.87068279928278,2025-01-03 18:16:47.642210
24.18730911776517,53.650458794647264,87.74033385286768,2025-01-03 18:16:52.642210
21.407317395901032,53.048098539746526,76.63013956605027,2025-01-03 18:16:57.642210
24.301747497148245,36.40166407494626,80.12979241774171,2025-01-03 18:17:02.642210
22.625187679340307,40.32936869574366,76.12073515676221,2025-01-03 18:17:07.642210
18.40090903334811,53.44613875927967,86.73299938693995,2025-01-03 18:17:12.642210
23.368787136218515,37.494317710398754,73.49583790593327,2025-01-03 18:17:17.642210
24.59652639905827,48.1107431724891,73.42300144603998,2025-01-03 18:17:22.642210
21.858420998869477,53.808149200290345,85.79463699179635,2025-01-03 18:17:27.642210
22.086920872733064,57.22451904350106,81.6213150680638,2025-01-03 18:17:32.642210
23.033980173262233,41.02023496077959,94.12316660897625,2025-01-03 18:17:37.642210
22.870389975083974,50.84922814677637,86.49798877855811,2025-01-03 18:17:42.642210
22.195297954647224,48.23955951280655,79.64194279764178,2025-01-03 18:17:47.642210
20.129536574019472,50.80516365028691,81.29882951087578,2025-01-03 18:17:52.642210
15.593339585713407,46.95776214279567,82.40593592699682,2025-01-03 18:17:57.642210
20.92762577048893,54.728488019194515,80.60849098282375,2025-01-03 18:18:02.642210
24.671589997416934,52.85051863985285,81.05021959664357,2025-01-03 18:18:07.642210
20.521163579862908,46.09909999805901,88.14915788781865,2025-01-03 18:18:12.642210
22.94451417362503,48.46718839795212,79.04766418372306,2025-01-03 18:18:17.642210
18.863211223484694,43.40879464851618,74.48877874712383,2025-01-03 18:18:22.642210
21.95411548852757,53.40563840007659,79.15581210412631,2025-01-03 18:18:27.642210
19.18335712435179,60.43469340721475,82.16454622778993,2025-01-03 18:18:32.642210
22.02260181987525,51.991943882958225,85.15645985976354,2025-01-03 18:18:37.642210
17.651384032621742,59.34581310790373,86.81442144155582,2025-01-03 18:18:42.642210
22.284197672223243,49.47181398980293,83.22987352716355,2025-01-03 18:18:47.642210
23.54261609845845,44.92673051391987,71.97383553660967,2025-01-03 18:18:52.642210
21.84174684480411,59.642468588054136,76.93523895160111,2025-01-03 18:18:57.642210
21.976091041815142,53.02027531984528,84.68750193774551,2025-01-03 18:19:02.642210
19.59863907469263,49.8839912565878,81.66161275627535,2025-01-03 18:19:07.642210
21.679066251651154,50.35375292808574,79.61816299516892,2025-01-03 18:19:12.642210
20.4138243997462,49.627682549324845,85.7821270272047,2025-01-03 18:19:17.642210
19.245914065969206,41.6310005009735,81.48774969130379,2025-01-03 18:19:22.642210
21.28331266829237,50.38647125416552,77.93299717428734,2025-01-03 18:19:27.642210
25.437090578017248,57.49087939343746,68.97523365499539,2025-01-03 18:19:32.642210
20.443269341158782,51.7036137373141,80.11806007395533,2025-01-03 18:19:37.642210
23.931608739564297,45.77813500150378,80.21292277724014,2025-01-03 18:19:42.642210
23.249756910834716,52.28919631814186,83.14759471977933,2025-01-03 18:19:47.642210
17.236055635280497,48.260369045943044,81.10892028753757,2025-01-03 18:19:52.642210
19.5026513734113,47.80570394694115,79.17320921700855,2025-01-03 18:19:57.642210
19.38144296492857,40.92745115680857,79.6407908398114,2025-01-03 18:20:02.642210
18.181684026959957,47.110891711998036,80.78521085922809,2025-01-03 18:20:07.642210
22.568566589402465,51.321768215614036,85.02846271494379,2025-01-03 18:20:12.642210
23.612802057269633,55.91982967039489,82.21616319956752,2025-01-03 18:20:17.642210
24.705663579376175,50.53627907115021,84.28493563210476,2025-01-03 18:20:22.642210
18.562830097865447,52.457102321862095,71.52205656636602,2025-01-03 18:20:27.642210
21.129603813702555,54.1061957976218,78.85729138659647,2025-01-03 18:20:32.642210
22.452850461201027,45.10432648504712,75.91287575639412,2025-01-03 18:20:37.642210
20.962484120048753,50.90657152803073,87.77563395454955,2025-01-03 18:20:42.642210
23.438613872048315,46.040087340943046,75.78263627535807,2025-01-03 18:20:47.642210
22.42639038261034,51.888188047031264,74.3225773382212,2025-01-03 18:20:52.642210
21.328623505667238,51.555915125669706,73.36600863829041,2025-01-03 18:20:57.642210
18.969090227502466,56.71396688210909,80.18968690855255,2025-01-03 18:21:02.642210
26.562574079006684,49.110566240431176,81.90665580192218,2025-01-03 18:21:07.642210
20.862297126093342,58.73137771033987,83.68218567338597,2025-01-03 18:21:12.642210
20.345970867457762,57.56843180776206,80.48992365244268,2025-01-03 18:21:17.642210
18.66291377124672,45.85348056924477,82.77809880633926,2025-01-03 18:21:22.642210
23.08027681818864,53.02930632992238,69.44162592422848,2025-01-03 18:21:27.642210
22.47468037013709,57.64076702556834,83.96715921870481,2025-01-03 18:21:32.642210
19.903872280359966,56.734211812349955,81.15459212970043,2025-01-03 18:21:37.642210
22.86882456789729,47.51504490769968,76.27224941196641,2025-01-03 18:21:42.642210
16.98654878541784,56.47876005734753,79.50680129831586,2025-01-03 18:21:47.642210
22.961704858665705,53.47835407882147,76.97676338637294,2025-01-03 18:21:52.642210
22.420830524040234,53.82524573014564,76.98372128873909,2025-01-03 18:21:57.642210
22.722193793697237,50.232872954579435,79.36593675789719,2025-01-03 18:22:02.642210
24.851342126236403,46.72846654369576,74.65901212021454,2025-01-03 18:22:07.642210
20.122903405390453,49.003271737688415,73.25781801967939,2025-01-03 18:22:12.642210
20.772359023019607,56.46664269395691,74.2093861380446,2025-01-03 18:22:17.642210
19.436493674369302,44.568997553538544,81.79986251973196,2025-01-03 18:22:22.642210
21.379173857455783,49.39651770672529,71.35881263288195,2025-01-03 18:22:27.642210
21.296689084868742,61.35547190607225,79.07967131843569,2025-01-03 18:22:32.642210
21.604346652251063,41.92013123605535,77.1809588241941,2025-01-03 18:22:37.642210
21.103809120230277,42.06400586412661,95.30285866162562,2025-01-03 18:22:42.642210
22.711968004929712,56.586507666191515,83.1203678592859,2025-01-03 18:22:47.642210
25.291370700433248,48.95729354337357,72.11346515838035,2025-01-03 18:22:52.642210
21.398161873202778,48.81239753435984,77.74323057836246,2025-01-03 18:22:57.642210
22.42647214133222,56.514554630644945,82.3675309369373,2025-01-03 18:23:02.642210
20.058899231061982,48.95334263501957,72.74447480230381,2025-01-03 18:23:07.642210
22.497429122510297,60.702109348065534,80.93570900705107,2025-01-03 18:23:12.642210
20.55511806952916,55.124689850507025,66.17963297890681,2025-01-03 18:23:17.642210
23.8152669417132,45.74448267590339,82.17916169841773,2025-01-03 18:23:22.642210
20.690575735429316,56.12317004169728,79.96388938775632,2025-01-03 18:23:27.642210
23.17021583798927,41.82919687735608,83.38689375035074,2025-01-03 18:23:32.642210
20.63240495385618,43.21537406619103,81.00042985213646,2025-01-03 18:23:37.642210
22.2131136304305,50.96636458996082,84.22414845937037,2025-01-03 18:23:42.642210
20.92343185290237,49.3796080754383,80.38626344167719,2025-01-03 18:23:47.642210
18.299410762851085,46.460336843055636,80.29673139407053,2025-01-03 18:23:52.642210
23.38933081008353,50.76233622468822,86.06204442143635,2025-01-03 18:23:57.642210
20.616075316100485,48.06002988500721,79.98012724159307,2025-01-03 18:24:02.642210
20.51821702091691,49.23824998208692,85.39816289462385,2025-01-03 18:24:07.642210
22.19856380783957,54.484551903941906,82.87980018507045,2025-01-03 18:24:12.642210
15.741901768302526,48.9886483220544,73.91497550810725,2025-01-03 18:24:17.642210
20.670543066641383,48.894097264333276,82.33165214692329,2025-01-03 18:24:22.642210
19.446589802862043,51.36218052335483,76.3195999829677,2025-01-03 18:24:27.642210
22.632099584437125,52.26247456917311,81.55282681275854,2025-01-03 18:24:32.642210
22.586655161629693,45.5976008363991,73.18022541282731,2025-01-03 18:24:37.642210
21.233915453357852,56.86464629505633,70.89849884008527,2025-01-03 18:24:42.642210
23.53120490756973,50.03465320533356,82.4157835453691,2025-01-03 18:24:47.642210
19.4822352699036,43.47854423476609,75.04535067012299,2025-01-03 18:24:52.642210
23.35937419118641,52.89678450430499,81.32243462538416,2025-01-03 18:24:57.642210
23.320638545080584,56.36520466316178,75.50371878031778,2025-01-03 18:25:02.642210
27.425179973625205,53.65376288727475,87.46761678616463,2025-01-03 18:25:07.642210
22.138436510121803,48.29567932868363,75.26208076002573,2025-01-03 18:25:12.642210
22.52107477672753,42.243788446607965,86.26841785926928,2025-01-03 18:25:17.642210
23.000426373219483,44.61304710336401,75.25590109146614,2025-01-03 18:25:22.642210
23.429893676315046,55.39511035065838,83.25254793851931,2025-01-03 18:25:27.642210
26.60895746109344,42.536982193205105,75.35945638140922,2025-01-03 18:25:32.642210
24.686969785100434,44.93282550897219,83.5116968257269,2025-01-03 18:25:37.642210
22.88263468774504,52.73878291413466,77.55011415361625,2025-01-03 18:25:42.642210
23.14239383793495,46.25803634502064,74.6682367223216,2025-01-03 18:25:47.642210
25.808567622676268,49.690283909437014,78.12159426509636,2025-01-03 18:25:52.642210
25.06446080172813,54.292777863701254,74.28740834276068,2025-01-03 18:25:57.642210
20.06886777331084,45.74227114045664,73.36847572754114,2025-01-03 18:26:02.642210
20.65173023422128,51.895589975059046,77.04772367975917,2025-01-03 18:26:07.642210
23.28210106035524,48.8856239170383,87.18104810121409,2025-01-03 18:26:12.642210
19.670546910495645,49.977797518145266,82.39005211769177,2025-01-03 18:26:17.642210
21.80229249762536,46.79972218060737,87.20070901198812,2025-01-03 18:26:22.642210
23.039365269661626,48.908810916706955,68.75884017246022,2025-01-03 18:26:27.642210
21.477972848221462,56.752737924042435,80.08751376586946,2025-01-03 18:26:32.642210
25.011410675574776,50.56846176087081,84.41833383702051,2025-01-03 18:26:37.642210
22.02825829131874,54.16418351816594,81.1431030817909,2025-01-03 18:26:42.642210
23.660974999382553,58.327137476539704,81.92093629797554,2025-01-03 18:26:47.642210
21.408172486019875,44.61550671219114,75.27663920855316,2025-01-03 18:26:52.642210
18.66377107230396,45.40333255072665,76.42732331291316,2025-01-03 18:26:57.642210
23.038573864028915,53.59153441261484,86.03897541060799,2025-01-03 18:27:02.642210
22.31148191542277,44.19202656527552,83.48745146523154,2025-01-03 18:27:07.642210
21.12421186886616,44.5825195524383,78.35963957902857,2025-01-03 18:27:12.642210
21.74542853391081,57.878433632698346,87.9436613849499,2025-01-03 18:27:17.642210
25.4205804069431,57.59786336602415,82.44553875067203,2025-01-03 18:27:22.642210
20.474317610438522,50.87478510326648,74.59999322766953,2025-01-03 18:27:27.642210
22.217303145148623,52.891177764810735,71.9920226953178,2025-01-03 18:27:32.642210
23.695218621432417,47.1565366417395,85.79352401523755,2025-01-03 18:27:37.642210
22.290348883756238,53.93725252530389,70.24416094838963,2025-01-03 18:27:42.642210
22.754321317697872,51.203078362409066,79.82817066870928,2025-01-03 18:27:47.642210
19.893538798137342,48.40146789348662,78.3923606936617,2025-01-03 18:27:52.642210
20.999435199762747,47.53362941556812,82.65334460241644,2025-01-03 18:27:57.642210
24.782492636927753,43.71841621056636,72.18101516011217,2025-01-03 18:28:02.642210
21.023312765170818,44.77124547456251,75.97624423456813,2025-01-03 18:28:07.642210
17.678695913985624,55.86220313334391,74.8833121406601,2025-01-03 18:28:12.642210
20.128207727215244,47.56123085845537,83.29146276358414,2025-01-03 18:28:17.642210
25.306898659937286,60.12931546649222,79.15032776201916,2025-01-03 18:28:22.642210
24.91267545957576,59.54170430936318,77.03164829759282,2025-01-03 18:28:27.642210
22.629350608256075,49.42787309460626,78.69978377198785,2025-01-03 18:28:32.642210
25.64863886149206,49.736870465874084,74.4600204961628,2025-01-03 18:28:37.642210
20.77083774896503,51.52319091114102,77.87217533462388,2025-01-03 18:28:42.642210
19.870744399085783,51.16933334609063,77.99741782785283,2025-01-03 18:28:47.642210
19.865647029610287,53.261199748632244,75.65056284213475,2025-01-03 18:28:52.642210
22.111111494035494,49.548017921442565,91.53927390710878,2025-01-03 18:28:57.642210
20.667154454081945,48.95119491934227,75.89443763769171,2025-01-03 18:29:02.642210
21.49879801591047,51.22300499922619,75.76121641708293,2025-01-03 18:29:07.642210
23.335669869244434,43.689385950063055,77.80675146549046,2025-01-03 18:29:12.642210
21.20580190438397,53.71214770524069,74.38256840651307,2025-01-03 18:29:17.642210
19.47166477250553,44.56575969179798,84.99415456388934,2025-01-03 18:29:22.642210
21.79721601825357,43.96552121375548,79.70664594376926,2025-01-03 18:29:27.642210
19.568143713484865,41.10084147355782,93.9069711588322,2025-01-03 18:29:32.642210
17.321102940579586,48.514075560859276,81.21008394249196,2025-01-03 18:29:37.642210
22.18553728583383,54.25138556910926,73.10358287155712,2025-01-03 18:29:42.642210
20.883669203633023,45.56936433222604,79.57961555396872,2025-01-03 18:29:47.642210
23.180894440831487,56.826232181569935,81.65932390279521,2025-01-03 18:29:52.642210
22.5765176237111,44.70222636278869,72.74096089234536,2025-01-03 18:29:57.642210
19.03866398986279,45.21388419925052,84.42633391982169,2025-01-03 18:30:02.642210
20.003924773010453,47.722212014326296,80.44759210272272,2025-01-03 18:30:07.642210
22.492893570133667,48.3893008759971,79.92440641701536,2025-01-03 18:30:12.642210
23.29659847072451,55.86458060247154,84.16066666285758,2025-01-03 18:30:17.642210
17.44199533217241,53.07844291076405,85.36949482708476,2025-01-03 18:30:22.642210
20.47552618469382,52.607465125208265,72.39508453317643,2025-01-03 18:30:27.642210
24.25186615054977,34.55748358400203,85.3181709812531,2025-01-03 18:30:32.642210
20.650936925661693,49.48677559485491,73.9609124338956,2025-01-03 18:30:37.642210
22.866303291498337,51.98631519654049,79.55466320485938,2025-01-03 18:30:42.642210
21.44436134160387,48.65267371107032,76.0737780761145,2025-01-03 18:30:47.642210
22.122281893477794,43.71225907236989,75.0257404406217,2025-01-03 18:30:52.642210
20.42864271167547,46.64442084139898,75.03175556685524,2025-01-03 18:30:57.642210
21.718420911340058,46.837211339624375,77.10249182829368,2025-01-03 18:31:02.642210
19.761556445865832,50.00262238646016,73.96131159021378,2025-01-03 18:31:07.642210
23.541359550740903,40.161941267445926,86.91846896271933,2025-01-03 18:31:12.642210
21.740661190910547,54.771828896246134,75.829150207549,2025-01-03 18:31:17.642210
24.855143584768243,53.442578023166554,77.6827646218084,2025-01-03 18:31:22.642210
22.30769807917309,48.04785424993266,78.7715981041056,2025-01-03 18:31:27.642210
20.524673611664348,53.640191870614096,84.60800419132865,2025-01-03 18:31:32.642210
22.943878273652544,54.36294938011554,76.08348551215533,2025-01-03 18:31:37.642210
20.08785696747636,52.09015887190792,79.22676323496702,2025-01-03 18:31:42.642210
16.434914237189254,49.57731164288438,85.87138055796576,2025-01-03 18:31:47.642210
24.688514348901766,45.25849952346991,76.94690795810669,2025-01-03 18:31:52.642210
21.141515575349576,45.73435345570649,72.15002258351777,2025-01-03 18:31:57.642210
19.79618637100732,62.03991609687526,79.57705530384814,2025-01-03 18:32:02.642210
21.737300362283158,43.11851134776167,74.6670051041566,2025-01-03 18:32:07.642210
26.471841270025667,46.463022714224664,70.80551652497928,2025-01-03 18:32:12.642210
22.03252466365757,46.712648851034,62.71490044560204,2025-01-03 18:32:17.642210
22.10879582729556,53.10913188472472,78.46919026786003,2025-01-03 18:32:22.642210
25.155364158852702,47.17020564328489,80.84566630375481,2025-01-03 18:32:27.642210
22.619420807580877,46.82043291349677,76.13511451277198,2025-01-03 18:32:32.642210
23.55172271616715,44.129641807793796,73.92971765471432,2025-01-03 18:32:37.642210
16.173856651979,49.06549796012074,90.28099330422448,2025-01-03 18:32:42.642210
19.709108821009913,49.048107458157745,70.75485935245813,2025-01-03 18:32:47.642210
20.995034278817222,40.47950366651778,82.69612685054244,2025-01-03 18:32:52.642210
21.747369537746167,49.00976257838449,67.92499405290948,2025-01-03 18:32:57.642210
21.564340247018116,52.223508056722935,81.23271383589592,2025-01-03 18:33:02.642210
20.418345089783895,49.8589929435241,83.74693801396704,2025-01-03 18:33:07.642210
19.565428591670162,48.52871814027804,78.1704792988919,2025-01-03 18:33:12.642210
17.85231399175284,48.15478410295584,78.3204205140154,2025-01-03 18:33:17.642210
19.404750020638108,44.90304442483341,83.93746693062587,2025-01-03 18:33:22.642210
22.290239588874922,52.752960841774836,74.39367607795629,2025-01-03 18:33:27.642210
26.952073829018975,51.59583197812302,72.03937332659868,2025-01-03 18:33:32.642210
21.85567380081727,40.112615048339336,84.12635988870423,2025-01-03 18:33:37.642210
20.769243332612096,54.03847633693236,72.0501985118426,2025-01-03 18:33:42.642210
24.457300342060176,44.30342260760299,80.37553664661219,2025-01-03 18:33:47.642210
21.10005424116924,50.31137666189064,78.98225812830917,2025-01-03 18:33:52.642210
24.670060217432106,46.791651970747985,78.20360060063126,2025-01-03 18:33:57.642210
19.666539614298998,47.99426971370418,78.39043338100427,2025-01-03 18:34:02.642210
22.129968926994035,48.10584866422022,85.60017857131459,2025-01-03 18:34:07.642210
15.95608932020589,41.85092940696735,71.84456394260852,2025-01-03 18:34:12.642210
20.943643698909128,46.4320465309462,86.37736417794044,2025-01-03 18:34:17.642210
22.896884101597873,43.111691376741675,81.06906243006291,2025-01-03 18:34:22.642210
20.14254762967149,47.856330694879304,87.03347195748982,2025-01-03 18:34:27.642210
19.723294672516207,50.614656278728035,84.46889665781383,2025-01-03 18:34:32.642210
